branch_n,bus1,bus2,p1,q1,p2,q2
2180.0,542.0,152.0,5.994563340737553,0.045351705434418584,-5.917796840877871,0.41250900571010785
2181.0,429.0,336.0,-794.5995618614211,185.1866584184968,795.2368549768962,-177.41168240965916
2182.0,921.0,336.0,796.8370539811388,-171.26627950330985,-795.2368549769955,185.4120386999438
2183.0,,684.0,0.28308110527322655,-0.0884665597273765,-0.28079873148202583,0.09958418968376821
2184.0,,552.0,0.313920579969412,-0.11416844812021477,-0.3105654819299408,0.12704161036746703
2185.0,402.0,,-567.6302197068001,168.92255293247152,569.4269906221753,-146.82892538045377
2186.0,289.0,,-1.153397162927678,-0.016944210321283223,1.1652027925343793,0.08262257589130864
2187.0,473.0,,-3.9278006478219627,-0.6408759701715642,3.9374527433008657,0.8656201341791261
2188.0,,,1.0010010817596438,-0.24195259591064375,-0.9956581392831861,0.27195746251738984
2189.0,921.0,,4.087964518917101,-0.09653007896183746,-4.087324889091243,0.19557941590667938
2190.0,833.0,,-1.3541257249734782,0.23038198107574057,1.371593773276316,-0.12868084793146412
2191.0,272.0,,7.825968357199035,0.3936543763215055,-7.7844870599866915,0.3342716780198631
2192.0,126.0,,-0.2551179303590565,0.11771822360220625,0.2727967782288955,-0.08561032116349153
2193.0,630.0,,840.9913015224801,-57.397379211368296,-831.4479896776592,110.05480201471336
2194.0,636.0,186.0,-583.5166037608986,235.74990832533138,584.3012052401318,-229.06211476422618
2195.0,842.0,434.0,-596.7219131096348,213.24200184122515,597.5168272004439,-206.61771775116162
2196.0,510.0,517.0,-1102.1350022153056,164.39103481912468,1107.9647414507247,-117.41019509838328
2197.0,181.0,764.0,-1074.838037595749,158.59847994749026,1080.494430501557,-114.87021171413592
2198.0,517.0,764.0,1.0724620379527605,0.09940150762980252,-1.0724151435908917,-0.0967451182809617
2199.0,530.0,223.0,15.29295915759558,2.5876083440007833,-15.29295915759558,-2.58715915594335
2200.0,530.0,223.0,0.010554389557634715,0.0017484102209054425,-0.010554388489106711,-0.0017481003959319943
2201.0,530.0,373.0,-34.07114096886966,-2.935252807315843,34.072221845639355,2.943867067628748
2202.0,530.0,435.0,-2.543025251697841,1.4679260030299757,2.5537653154726105,-1.4093729751338633
2203.0,223.0,435.0,-2.4564471198112203,1.301748599039709,2.4646496893124246,-1.2459149899160658
2204.0,471.0,751.0,1084.1086928598795,6.926985743191412,-1082.9586422668078,5.723570780510301
2205.0,492.0,471.0,1092.0440052138283,52.35992155882081,-1084.1086928600405,6.522396196810494
2206.0,809.0,145.0,1059.6749097309787,-57.49991774679444,-1058.5897993101908,68.56804403878193
2207.0,244.0,809.0,1067.2827042526724,-16.99350250572442,-1059.6749097311156,71.33489194543097
2208.0,568.0,386.0,-379.2537014845445,65.24971782496361,379.6916592713456,-59.612777278730825
2209.0,684.0,568.0,-379.12723378732096,60.30284944812823,379.2537014845652,-58.85549691294859
2210.0,386.0,397.0,-379.6916592713096,68.05079876214498,379.9905038673185,-64.7635082061091
2211.0,397.0,215.0,-379.9905038673025,69.34724318858768,380.104820424641,-68.17549847583119
2212.0,215.0,894.0,-380.10482042463957,71.93249939086105,380.33426056139143,-69.02147765585778
2213.0,894.0,716.0,-380.33426056137256,72.17863676330329,380.3774089378993,-71.66085624479852
2214.0,,716.0,381.2638574294276,-70.65448964944201,-380.377408937867,81.78595759264768
2215.0,684.0,552.0,823.8719753781345,22.949266072617576,-823.8719753781345,-21.653869183939467
2216.0,684.0,552.0,0.37723801427655046,-0.0003480668183727046,-0.37722095804462297,0.0009407335634105095
2217.0,289.0,684.0,-0.044999668782659305,-0.014506245978128876,0.04550122740108286,0.015587052467740337
2218.0,473.0,684.0,-0.1064709184057275,-0.0653617510448677,0.1072174485503215,0.0683187140604194
2219.0,,684.0,4.00194397132734,-0.2691536723211129,-4.001788478563109,0.5416859956833775
2220.0,921.0,684.0,1.0309618596754087,-0.21028306815149825,-1.0212737877529559,0.27531886416139095
2221.0,708.0,684.0,-1.4022912485257273,0.697165521714933,1.505518161737059,-0.4661068002019481
2222.0,833.0,684.0,-0.054404459932811254,0.010150907847003916,0.05515423570525359,-0.008188971789042201
2223.0,272.0,684.0,2.4820279003617687,-0.3041806347579112,-2.4182908560006444,0.6253005853756478
2224.0,126.0,684.0,-9.444109694069192,-0.34829649132595547,9.582745850521006,1.225313076086979
2225.0,289.0,552.0,-0.04169962428912291,-0.015151483573088164,0.04215635991377372,0.016115368286930668
2226.0,473.0,552.0,-0.10039926876359458,-0.06577866829752885,0.10113600811196351,0.06847769094492517
2227.0,,552.0,3.7342384066258276,-0.2633701460990836,-3.732287979794472,0.5235696819089939
2228.0,921.0,552.0,1.063286453509802,-0.23078538981425803,-1.051912546478208,0.2995470789284012
2229.0,708.0,552.0,-1.3557589087456092,0.71096745431948,1.4606945704855818,-0.48960488576736144
2230.0,833.0,552.0,-0.054887416845311746,0.015297953648176646,0.05580922016980589,-0.013440202503383143
2231.0,272.0,552.0,2.3846354749599064,-0.27660816555144724,-2.3244196986295753,0.5889069177782442
2232.0,126.0,552.0,-1076.5361976279673,-106.63000327309653,1086.4477930875623,206.0957788852623
2233.0,126.0,552.0,-8.56348244631253,-0.4524873399618946,8.678175375529227,1.2365098274266837
2234.0,609.0,594.0,-905.8461017201712,-2.2887925975922507,906.9641935999347,13.32063247789271
2235.0,475.0,594.0,-156.82849724530018,7.182121059781947,156.8597638717479,-6.8091548728471825
2236.0,324.0,594.0,3.277241357662279,-0.16501618401768708,-3.227176611919882,0.3127363843927003
2237.0,646.0,794.0,-47.90163557598839,-13.662849120943935,47.99758947373193,14.097326502212256
2238.0,415.0,646.0,-47.87827069870943,-16.232126689202413,47.90163557598839,16.37296698659086
2239.0,794.0,274.0,-47.99758947373156,-9.477442041958925,48.099884919844,9.958884918665193
2240.0,263.0,648.0,-330.9208796184637,-30.849195974049557,331.1971206442859,34.280959487173476
2241.0,263.0,648.0,-324.87912038033625,-30.76406091127229,325.1454395859399,34.13402316678936
2242.0,192.0,846.0,111.10586519582655,21.627372038553787,-111.09887064011714,-21.551597685077184
2243.0,846.0,158.0,-291.6274894164735,185.51426122526684,292.04068982462104,-181.41487822859983
2244.0,334.0,880.0,112.90321756466291,21.270420560572656,-112.8960065726931,-21.191099649082197
2245.0,880.0,204.0,-270.64031840527963,183.40734084416084,271.01027139992357,-179.81490255405274
2246.0,192.0,334.0,0.21201129130757976,0.04992509724055437,-0.21200644810399757,-0.049615732216820196
2247.0,549.0,192.0,-0.40160054876508583,0.38486418744161915,0.4697398915740823,-0.2785843897014924
2248.0,192.0,689.0,0.3259818325798257,-0.2346805501372983,-0.2788892598980913,0.2990850341771816
2249.0,192.0,910.0,2.115579954733046,-0.7353255804386334,-2.0960596895071504,0.9135860192559383
2250.0,192.0,571.0,2.0722047822808234,-0.7083257478281395,-2.0539401164300792,0.8819614020754907
2251.0,622.0,192.0,-0.4308933967689355,0.4105008786382051,0.5031620921518722,-0.29699232154410365
2252.0,549.0,334.0,-0.39513402961222804,0.3938738103516578,0.46500360804703755,-0.28918098487812516
2253.0,334.0,689.0,0.3205963969407835,-0.2418633724041031,-0.27259967460808,0.30491799824194527
2254.0,334.0,910.0,2.1972732686658003,-0.7913929142767353,-2.176937628798749,0.9743719073496783
2255.0,334.0,571.0,2.2144810512285953,-0.8385733555399557,-2.1907885899180752,1.0229171866209519
2256.0,622.0,334.0,-0.42422816296561117,0.42038314628450296,0.49838274305705804,-0.3085024695551249
2257.0,102.0,343.0,-1.6109634733127303,15.049349409293535,1.6109634733127303,-15.048924090770008
2258.0,102.0,343.0,-0.0016002706025878566,0.015724871559953627,0.0016002729218578971,-0.015724427398385928
2259.0,102.0,403.0,0.48092251692256816,-0.29376959490227716,-0.42913819792445806,0.3547020211248165
2260.0,102.0,123.0,0.5431812731278253,-0.23673138816869307,-0.49795460284360527,0.30766697013195426
2261.0,102.0,438.0,2.6361224998539554,-0.7148766317925,-2.5568084459637466,0.9667985215257228
2262.0,102.0,190.0,2.7973742009066305,-1.0744811473852631,-2.68300125117933,1.3401543133824012
2263.0,333.0,102.0,-1.2964668310389857,1.334271358798279,1.300214569568212,-1.3028542207262204
2264.0,102.0,158.0,1.514425337723306,-0.5320277823882409,-1.3696580362072874,0.7610688893143321
2265.0,893.0,102.0,-1.3480962668215335,0.6535525293737713,1.4420896994176302,-0.427856401226274
2266.0,117.0,102.0,-1.3650677706490195,0.6854580486356157,1.4640896324219632,-0.4568117155434973
2267.0,343.0,403.0,0.45197039215283646,-0.26547830571750597,-0.40480054885546773,0.3229866682828399
2268.0,343.0,123.0,0.5327013418616461,-0.2152218937316258,-0.4907361196274921,0.28517343072238266
2269.0,343.0,438.0,2.4385276250181334,-0.7335310273402598,-2.358242008711043,0.9663230498214902
2270.0,343.0,190.0,2.343100074516477,-0.5671579696922828,-2.279462858083556,0.7909946897528263
2271.0,333.0,343.0,-1.263394667649679,1.2805631086252312,1.2667552234330026,-1.2501193215008972
2272.0,343.0,158.0,1.3620461324427873,-0.3048659485525699,-1.2604439668610747,0.5174420451562374
2273.0,893.0,343.0,-1.2832849543508569,0.6664835363576597,1.3799483793101461,-0.45121042692565017
2274.0,117.0,343.0,-1.2914915230712194,0.6699317397272718,1.3886270753962255,-0.45339458591050624
2275.0,769.0,145.0,-1058.3728392114135,68.46090969847899,1058.5897993101635,-66.18282866150528
2276.0,769.0,207.0,1058.372839211372,-62.98602741501159,-1055.3373411403209,91.4980271537683
2277.0,327.0,751.0,-1082.7286363077508,6.043474323433187,1082.9586422667778,-3.398405795034018
2278.0,327.0,886.0,1082.7286363077149,-0.8241576739641204,-1079.6236507994768,31.644013829791312
2279.0,124.0,719.0,-0.3859639871871975,-0.47334385251912997,0.3860543153604614,0.47565507646679583
2280.0,124.0,,-2.875704651366112,-1.6900858120451459,2.8786661992284794,1.744811520692289
2281.0,792.0,655.0,11.656938670364331,0.36367335550743046,-11.642708147333378,-0.0852992123347914
2282.0,244.0,655.0,324.86742862135316,-0.30598377969918206,-324.54218524256265,3.6702199790867973
2283.0,426.0,655.0,-17.286432161426603,-0.8675980628852633,17.28732833668082,0.8764441799091234
2284.0,476.0,237.0,1051.7470281631977,76.6114005586577,-1045.8697815284186,26.704408705347948
2285.0,476.0,227.0,-845.8345884492146,1.372266350204756,849.3504042096964,35.643303354477354
2286.0,476.0,429.0,0.04440726291600612,-0.060717033523958956,-0.04322243665788041,0.062320831127091594
2287.0,476.0,561.0,0.09544883604885489,-0.1829641003649268,-0.08671395407031535,0.1952710883798347
2288.0,464.0,476.0,-3.6559315832162604,2.0828202858775504,3.918008544312459,-1.4195047197866584
2289.0,876.0,476.0,1230.8863207580703,135.74355205594253,-1226.6776647119377,-90.99150943214097
2290.0,748.0,476.0,18.340397896157974,2.975876013904896,-18.333128780948606,-1.3481550568346259
2291.0,476.0,900.0,1068.9159966415841,78.22746507957787,-1062.7384904944572,26.2575957881963
2292.0,908.0,900.0,-1055.8193258674805,61.20699829206262,1062.7384904944543,7.239507171692701
2293.0,450.0,237.0,-1039.3778835102949,61.323429351619566,1045.8697815284133,6.171700836735267
2294.0,201.0,851.0,-6.071459986953262,-0.5734433470993179,6.071807507859002,0.6482399241034497
2295.0,201.0,792.0,657.3609136420663,111.71993069241724,-653.1233922871111,-73.87304878687935
2296.0,851.0,655.0,805.500499278048,107.72416495437945,-799.7144640506427,-52.2644017640386
2297.0,672.0,851.0,1.9133882574200276,-0.8813164604430657,-1.7770160032936213,1.0946116134137613
2298.0,107.0,472.0,126.31966454302534,-103.12529572936565,-126.27055338568837,103.69653603314428
2299.0,792.0,107.0,535.3664536167372,103.42677709674848,-534.2514381178447,-93.27727704270644
2300.0,107.0,114.0,910.9913809464628,-6.442179082186324,-910.1846397364786,12.331389915052862
2301.0,684.0,600.0,90.73271803217827,-84.91719880125295,-90.70584460123968,85.25460965636694
2302.0,835.0,684.0,17.285807153866596,18.194137491906453,-17.28349670509009,-18.171762619570274
2303.0,684.0,711.0,589.4214600418017,-7.696228021518619,-587.8426397853298,20.66270927682397
2304.0,719.0,,-3.976313959281873,-2.1027754534327343,3.9765011893166267,2.160727829938151
2305.0,291.0,219.0,-80.0506492043712,-36.42290411753854,80.10207124394844,36.707135644322186
2306.0,291.0,763.0,89.58193053999595,16.903875945766302,-89.4872035611221,-16.46171309934516
2307.0,834.0,628.0,-154.56376271398688,-29.93770672557045,154.85560956422933,31.240744542526034
2308.0,219.0,628.0,155.0184004313033,30.55927525420188,-154.85560956422933,-29.626716144244845
2309.0,672.0,486.0,-27.711382864068657,13.054009854658904,28.22557218081712,-10.366241861707445
2310.0,486.0,326.0,-161.15637257622043,-43.46417075133489,161.2912747289444,44.83170826034696
2311.0,486.0,842.0,0.9023954697797633,-0.5658430096890367,-0.8924425928589035,0.588355783293411
2312.0,486.0,781.0,-28.069921609088865,3.4353441073287043,28.49762084628957,1.024656159481351
2313.0,486.0,542.0,-8.451730830625111,2.8333817035626434,8.703031415692626,-1.9442339445373202
2314.0,502.0,719.0,315.4992893416019,67.08629777317084,-315.2948584615009,-64.42971848622014
2315.0,650.0,402.0,792.1923179705609,-188.45962506264706,-791.8143273078067,192.61752235279687
2316.0,402.0,472.0,-125.86963399592608,70.53489027858761,126.27055338579073,-66.740968367605
2317.0,402.0,833.0,258.63798783489585,50.23125675305147,-257.7687202909525,-39.944924149710744
2318.0,402.0,191.0,645.6723989853402,-116.26675920658806,-644.0799600304825,138.35674573426587
2319.0,402.0,833.0,253.6833272513826,50.01419905765728,-252.85880384763092,-39.91695860556515
2320.0,402.0,666.0,1159.6602416912385,56.39075661605249,-1148.9183305915014,52.56291310985216
2321.0,650.0,305.0,-792.1923179706083,193.2171193416681,793.2030533574647,-182.47805585634634
2322.0,180.0,510.0,234.2849192156244,-112.07136984051431,-233.70669707617563,116.85427253747558
2323.0,180.0,491.0,-234.28491921562346,138.01005458243134,234.71206635920007,-134.7857825954226
2324.0,610.0,181.0,232.69988613655417,-82.4173247195688,-232.1679611651759,86.63877183283742
2325.0,610.0,754.0,-232.6998861365492,108.95322517561681,233.08609587610172,-106.1455416722211
2326.0,510.0,181.0,296.5055668063269,276.8367171707326,-296.5055668063269,-276.53375253270644
2327.0,510.0,181.0,0.26192893628347674,0.24240593725284387,-0.2619277637871977,-0.24213939718007033
2328.0,510.0,364.0,-668.1621986544466,-229.20414527389931,668.2999999999877,230.76589385669007
2329.0,781.0,510.0,-1484.8240361958406,53.44045066975852,1495.5425837389616,49.82863238991688
2330.0,404.0,181.0,-1393.9018917241424,30.825091696626604,1404.6476719159546,58.60165532336269
2331.0,241.0,123.0,127.25996226417438,11.483597100002036,-126.31170048173179,-6.959373001043748
2332.0,241.0,438.0,-127.2599622641752,-7.247237671595147,127.55385969570219,8.64703780938189
2333.0,311.0,263.0,20.43988151583141,-13.536296639316832,-20.42870355032964,13.581777356092406
2334.0,311.0,893.0,-20.439881515831768,17.96701875255852,20.466846420276312,-17.842972904301455
2335.0,459.0,114.0,25.2052332444879,-15.939953282966835,-25.19053194578435,16.01625127308621
2336.0,459.0,617.0,-25.20523324448718,20.259446008098987,25.244033996840365,-20.087934541390595
2337.0,644.0,763.0,-89.11965089622494,-17.519374473234468,89.48720356112302,19.466088941055784
2338.0,118.0,834.0,-149.50025278869458,-31.5290258614384,149.5002527886946,31.57301030292947
2339.0,118.0,834.0,-4.963279682908678,-0.22935062375825044,4.963509925327301,0.23076231211463216
2340.0,644.0,118.0,-57.89117419637129,-14.92878815205922,58.0535324715743,15.823805198559562
2341.0,123.0,582.0,149.9739075792887,49.218223458252886,-149.8530342211955,-48.54038462661172
2342.0,123.0,582.0,147.30352013224456,49.36371670331438,-147.1887244506635,-48.69583542783785
2343.0,403.0,123.0,44.40764733326553,40.51580580954758,-44.40764733326553,-40.50893186752862
2344.0,403.0,123.0,0.04728309778879236,0.04268241000381054,-0.04728305919692788,-0.042675126175245874
2345.0,403.0,438.0,-1.6360305491859253,-0.03478680221437472,1.653971723039191,0.11086344004851763
2346.0,403.0,190.0,-1.6534157838309322,-0.04507957633950138,1.671115545013381,0.12237956039438079
2347.0,333.0,403.0,1.2418141001076743,-0.19875102197822692,-1.1787305357095763,0.3488105806733122
2348.0,403.0,158.0,6.5403855915926385,2.8557164276935674,-6.536214677237121,-2.6463219942413363
2349.0,893.0,403.0,-49.9005542078543,30.357594481598387,50.10875604073615,-29.085299612942606
2350.0,893.0,403.0,-0.7784056306701613,0.48897551426033525,0.7819689875358601,-0.4690011702901082
2351.0,117.0,403.0,-0.8571875358391404,0.607328691665122,0.8624906991139278,-0.5848322175670362
2352.0,403.0,196.0,67.08586714328393,-50.59449360074372,-67.07518986106135,50.73490993487801
2353.0,123.0,438.0,-1.5820464030503756,-0.12732344694460254,1.5951688406797786,0.2021596086086825
2354.0,123.0,190.0,-1.893929939871267,-0.026124642525083955,1.9155267772579976,0.11453430871710038
2355.0,333.0,123.0,1.4638867068908283,-0.3966726866986802,-1.3689495084124885,0.5686583456624454
2356.0,123.0,158.0,6.627483275191073,2.913216048963497,-6.6240581198027355,-2.701561887209468
2357.0,893.0,123.0,-0.8416426642100202,0.522920174778697,0.8452697420632035,-0.5014037320916076
2358.0,117.0,123.0,-48.75816211387258,29.578126900851238,48.9523485757077,-28.341481768505183
2359.0,117.0,123.0,-0.9400510634712523,0.6674425298763441,0.9457683083911176,-0.6427901104229836
2360.0,123.0,194.0,66.72918354460593,-47.29132052451777,-66.71906586035267,47.42685931351503
2361.0,263.0,114.0,0.47409941144991596,-0.11945096539139995,-0.47409706225204895,0.12020251372960489
2362.0,333.0,263.0,4.681762087807248,2.643191429535627,-4.6613131871346996,-2.487368386747183
2363.0,333.0,114.0,6.38629789668063,3.352110488483531,-6.359528290481012,-3.135695312861421
2364.0,166.0,411.0,434.0866791705107,143.50843230723717,-433.19169338257615,-135.10652491030956
2365.0,819.0,411.0,-432.00569422871996,-144.02549205476907,433.1916933825699,156.75145122942928
2366.0,166.0,230.0,4.78435297987513,1.775063238313082,-4.778033933970474,-1.6749319600288735
2367.0,351.0,230.0,4.654381489517611,1.7578317198079587,-4.6485322054466325,-1.6616412815951511
2368.0,351.0,230.0,446.2852234483612,147.82283228249963,-445.3580928735132,-138.7639939574343
2369.0,819.0,230.0,-446.2389570086723,-149.23006799485293,447.48507783843127,161.8118686307949
2370.0,166.0,351.0,170.33853729872507,29.049253251020634,-170.3385372987251,-28.997070581669306
2371.0,166.0,351.0,0.13785582989500278,0.022936426654795575,-0.13785565923608617,-0.022894224063419327
2372.0,166.0,596.0,-302.1772215881382,-115.18943900592014,302.20463660317967,115.50928084850023
2373.0,904.0,166.0,340.261109228185,51.75922242355251,-340.11646917777466,-50.54011342719399
2374.0,351.0,777.0,-313.1089630664748,-115.2263056369354,313.13814649369635,115.5570511454509
2375.0,449.0,596.0,302.84401514909473,109.93231925118158,-302.2046366031928,-101.91344665466053
2376.0,449.0,777.0,313.91211829526253,108.56376844834806,-313.1381464936716,-100.21053619944769
2377.0,744.0,969.0,0.40000128249442596,-0.9776575821853026,-0.4000000000046172,0.9776675215522932
2378.0,694.0,724.0,-0.19999999999823062,-1.3412881969949892,0.20001432596950963,1.341361102561868
2379.0,905.0,415.0,-7.315476119345167e-13,0.4663988412610733,1.7258598283236003e-06,-0.4663903453341958
2380.0,876.0,609.0,-902.1928980024213,31.902728437430465,905.8461017201671,13.35226455585134
2381.0,748.0,227.0,852.5304792321211,56.24596805938818,-849.3504042096969,-18.681331857021142
2382.0,748.0,475.0,-156.7237067141968,-1.9139386852675546,156.8284972453043,3.202639259314049
2383.0,549.0,622.0,-144.4013978094491,-0.19947697307133608,144.4123715586912,0.32567508947172624
2384.0,549.0,689.0,-2.883447978041107,0.5436843509611907,2.8984210638182706,-0.449630740732755
2385.0,549.0,910.0,-0.2576045602148888,0.17188396983592755,0.2813567308563429,-0.1311185267095437
2386.0,549.0,571.0,-0.24097605606026892,0.1851078789796917,0.2668929510571506,-0.14664504761716562
2387.0,549.0,622.0,-0.29388457230150766,-0.025091021289035034,0.2938853353777276,0.025349764420184946
2388.0,429.0,561.0,17.784935726215107,-12.08751107438601,-17.780717891445533,13.094561303961116
2389.0,748.0,429.0,0.7097521788708936,-0.2886577472423507,-0.6711632771477387,0.3656289015552097
2390.0,748.0,561.0,0.8951723230174532,-0.5267199768684947,-0.8257756744466856,0.6708222334018146
2391.0,645.0,559.0,-126.80942481757509,3.932866164787372,127.57131586556983,5.249852735980695
2392.0,645.0,559.0,-95.15318157103243,7.1951865305790355,96.03270243686478,-0.32076051861049937
2393.0,645.0,568.0,3.4266206367789183,1.8949553784115412,-3.42647342562037,-1.8309793226561688
2394.0,645.0,289.0,3.355782231184693,1.8765369489085022,-3.3556402999119515,-1.8149200416114109
2395.0,645.0,448.0,0.5219451529154426,-0.3066430726719666,-0.48843144995066295,0.37746005932291654
2396.0,645.0,802.0,-1.1397583005621321,0.1354523785590239,1.1459610760916645,-0.09596476122268296
2397.0,645.0,260.0,-1.04471623944592,0.05966245575398971,1.048127603752307,-0.02348738912761921
2398.0,645.0,590.0,0.7904351991311681,-0.11985350051169476,-0.74680172672013,0.20129953242234427
2399.0,645.0,282.0,0.7192979772075916,-0.14733803149966418,-0.6771275899616166,0.21795070263876623
2400.0,645.0,559.0,1.1734024658767321,-0.4408184747614875,-1.1451377040014332,0.5121746447306306
2401.0,645.0,409.0,1.1916869355725872,-0.4859696945262525,-1.1606261763521921,0.5582397814821547
2402.0,645.0,629.0,2.6317694927883957,-0.7015241554587563,-2.568127600799253,0.934256273770946
2403.0,645.0,342.0,2.672983087008054,-0.7727643289916462,-2.6025592184928836,1.0104440396982142
2404.0,645.0,295.0,1.9068436264088315,-0.6185588287866736,-1.839891597929621,0.8299578040143998
2405.0,818.0,645.0,-0.11489180175763096,0.14791093267159597,0.13128200942241802,-0.13211043904881875
2406.0,671.0,645.0,-0.25722157924366634,0.23080067561540227,0.28182916135377184,-0.19664196394390157
2407.0,645.0,470.0,0.04622252017172517,-0.0823468845121814,-0.04536647180167609,0.08446913804377368
2408.0,645.0,750.0,0.044131112809155416,-0.07553426899603005,-0.0433770853754046,0.07750936401705572
2409.0,645.0,106.0,-1.8053170450341776,0.17478551931322175,1.8250826169818688,-0.042244959826765675
2410.0,353.0,645.0,0.6261897834179926,0.5962947148432725,-0.6225233713045221,-0.5753619264668123
2411.0,544.0,645.0,0.5743569515038939,0.08218264670261191,-0.5643570701512012,-0.048766126662535915
2412.0,260.0,645.0,0.5606142048021627,0.082128189703035,-0.5509700487382402,-0.04985230731109727
2413.0,645.0,158.0,143.26074342371476,10.701576482071317,-142.68234045331084,-7.826404470915738
2414.0,645.0,158.0,3.0316733184028233,0.8442755187529851,-3.031578229649078,-0.7800297531622673
2415.0,645.0,665.0,4.7588555345954475,-0.05493346746121608,-4.70945435402909,0.3613876256950163
2416.0,645.0,630.0,5.599945713458893,-0.060472077898553224,-5.542061180365664,0.4202888205864764
2417.0,645.0,158.0,146.2250431949583,9.707998671189074,-145.6107871721609,-6.780024342983164
2418.0,516.0,553.0,28.664091224347597,6.4452126433348464,-28.662857758368816,-6.432959670082558
2419.0,516.0,435.0,-40.674091224332265,-6.616868905274928,40.67651789133838,6.640348113759563
2420.0,648.0,149.0,-455.42050594173355,139.09416509594143,458.3758596720314,-102.8041597312504
2421.0,568.0,289.0,-160.82505909871986,-41.9851767785982,160.82505909871986,42.03906950055764
2422.0,568.0,289.0,-0.1254607495834818,-0.03223126736392414,0.1254609132394629,0.03227326672765951
2423.0,448.0,568.0,-0.6199703117880621,0.6570945535872992,0.6711089695758696,-0.5676766026767798
2424.0,802.0,568.0,1.0016975731246933,0.00848163403359152,-0.9911671689974458,0.040330298866188614
2425.0,260.0,568.0,0.9875972366526267,0.047489987268386824,-0.979143767747971,0.0009645836940404757
2426.0,590.0,568.0,-1.012537902048611,0.25646231861624097,1.0592089576874912,-0.1597096066075395
2427.0,282.0,568.0,-0.9185236167143929,0.27921718765446546,0.9635309602316205,-0.1954571033260981
2428.0,559.0,568.0,-1.3361135077453004,0.6872318104893651,1.3550364757844486,-0.6185721927332303
2429.0,409.0,568.0,-1.3500495806396267,0.8290551651111697,1.3754214926973531,-0.7585641264761125
2430.0,629.0,568.0,-2.8325940902690605,1.1648888929405143,2.8785222331550067,-0.9416345923112256
2431.0,342.0,568.0,-3.0717018853750924,1.4945399552950294,3.138976144548061,-1.2476216958326407
2432.0,295.0,568.0,-2.5210808060996106,1.7528474624121277,2.637931089764299,-1.4819981385234589
2433.0,818.0,568.0,-0.11408966717776535,0.1708017632571277,0.12998840581122645,-0.15547574258143296
2434.0,671.0,568.0,-0.2713568541015769,0.2960583504092978,0.29757020425560726,-0.26161572001091404
2435.0,470.0,568.0,0.024668147998060285,0.060449686056245476,-0.023855179580678842,-0.05917141756072218
2436.0,750.0,568.0,0.027400623717880802,0.060179776489042006,-0.02653105470602429,-0.058917955000962044
2437.0,106.0,568.0,1.4598674565656329,-0.07087362142161391,-1.4273912869766414,0.19573273278411263
2438.0,353.0,568.0,0.7114739314385,0.43643100218461245,-0.7041592930429645,-0.40404825830183094
2439.0,544.0,568.0,0.5029673758004257,0.023463278208294556,-0.48759520928582595,0.011559480413630384
2440.0,260.0,568.0,0.4620644162336511,0.04875904418126633,-0.4498209840148772,-0.01598236856608128
2441.0,197.0,568.0,-0.08308463470623707,0.12156243595801283,0.09531723514345367,-0.10992578948221063
2442.0,568.0,158.0,0.4900781733477551,-0.2801865345272362,-0.48980959280428393,0.2835348349059255
2443.0,665.0,568.0,-5.605589865013811,0.6716393022931718,5.630706525413718,-0.386855191229772
2444.0,630.0,568.0,-7.2799482805653115,0.9749515124350296,7.317785398033882,-0.6060525011939627
2445.0,448.0,289.0,-0.6601090428132232,0.5986330607171177,0.7037557988230515,-0.5065945778080202
2446.0,802.0,289.0,1.0477793243410294,-0.02803201653292064,-1.0350790516269037,0.07836807857265427
2447.0,260.0,289.0,1.0390473710235975,0.04020408871393493,-1.0297674452066676,0.010346304755365144
2448.0,590.0,289.0,-1.0161085966486394,0.29163122431550287,1.0665454866847368,-0.1949236012668193
2449.0,282.0,289.0,-0.8799745902005218,0.20675694178288037,0.9173087525122084,-0.1250514513295036
2450.0,559.0,289.0,-1.2551070483452826,0.6342226341174221,1.2726394182327037,-0.5694832983812909
2451.0,409.0,289.0,-1.3021973575471915,0.7294381770576348,1.3237346569919908,-0.6617615160228706
2452.0,629.0,289.0,-2.8042501990059403,1.1459502508317767,2.8497098452617826,-0.9242127195997788
2453.0,342.0,289.0,-3.04161862093655,1.4707915899848139,3.108202558612051,-1.2255438970910104
2454.0,295.0,289.0,-2.3890556622733645,1.3847653731463754,2.474332982155399,-1.1326964340787045
2455.0,818.0,289.0,-0.12217392711010476,0.16040206933469975,0.1368747638994053,-0.14438770460985967
2456.0,671.0,289.0,-0.23771459180902682,0.2985103239770079,0.2649369096962824,-0.2675279560228982
2457.0,470.0,289.0,0.026000356042074933,0.059822016015917565,-0.02514325189319903,-0.058576271882864
2458.0,750.0,289.0,0.023388814226658762,0.0592601541468913,-0.02259817054273132,-0.058014868863613046
2459.0,106.0,289.0,1.4766199654055958,-0.10110668467250244,-1.4414183432371903,0.22643397409946547
2460.0,353.0,289.0,0.7946695823859851,0.4313512026594842,-0.7848408294500447,-0.3970180525446126
2461.0,544.0,289.0,0.47325724172454153,0.05924942715957482,-0.461352906117233,-0.025188122436352052
2462.0,260.0,289.0,0.4738570590035823,0.03103861110830242,-0.4600614201374812,0.0017930410047954422
2463.0,289.0,158.0,0.5578496520119635,-0.31429361147209994,-0.5574234208499982,0.318242008898455
2464.0,665.0,289.0,-5.456283367934877,0.6228021904583129,5.479721834749192,-0.3439617806326828
